### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	log files/Lenovo-Yoga-530-Fedora_idle.txt
# minimum_soc	:	15
# maximum_soc	:	None
# cmd_start	:	None
# cmd_end	:	shutdown now
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
02:01:10	 81.43%	09:56:33
02:01:20	 81.42%	09:56:22
02:01:30	 81.39%	09:55:59
02:01:40	 81.37%	09:55:59
02:01:50	 81.37%	09:55:59
02:02:00	 81.34%	09:59:36
02:02:10	 81.31%	09:55:36
02:02:20	 81.29%	09:55:25
02:02:30	 81.26%	09:55:25
02:02:40	 81.23%	09:58:04
02:02:50	 81.20%	09:54:50
02:03:00	 81.18%	09:54:50
02:03:10	 81.15%	09:54:27
02:03:20	 81.12%	09:54:39
02:03:30	 81.12%	09:54:39
02:03:40	 81.10%	09:54:27
02:03:50	 81.70%	09:54:16
02:04:00	 81.40%	09:54:04
02:04:10	 81.30%	09:53:41
02:04:20	 81.00%	09:54:04
02:04:30	 80.96%	09:53:30
02:04:40	 80.95%	09:53:41
02:04:50	 80.92%	09:53:07
02:05:00	 80.92%	09:53:30
02:05:10	 80.90%	09:53:18
02:05:20	 80.87%	09:55:23
02:05:30	 80.84%	09:52:33
02:05:40	 80.81%	09:52:32
02:05:50	 80.79%	09:52:32
02:06:00	 80.76%	09:54:03
02:06:10	 80.73%	09:51:58
02:06:20	 80.70%	09:51:58
02:06:30	 80.68%	09:51:46
02:06:40	 80.65%	09:52:32
02:06:50	 80.65%	09:51:35
02:07:00	 80.64%	09:51:23
02:07:10	 80.60%	09:51:12
02:07:20	 80.57%	09:51:12
02:07:30	 80.56%	09:50:49
02:07:40	 80.53%	09:50:49
02:07:50	 80.51%	09:50:49
02:08:00	 80.48%	09:51:34
02:08:10	 80.45%	09:50:14
02:08:20	 80.43%	09:50:14
02:08:30	 80.43%	09:50:59
02:08:40	 80.40%	09:50:03
02:08:50	 80.37%	09:49:51
02:09:00	 80.34%	09:50:25
02:09:10	 80.31%	09:50:13
02:09:20	 80.29%	09:50:02
02:09:30	 80.26%	09:49:28
02:09:40	 80.23%	09:49:05
02:09:50	 80.21%	09:49:05
02:10:00	 80.21%	09:49:16
02:10:10	 80.18%	09:48:53
02:10:20	 80.17%	09:48:42
02:10:30	 80.14%	09:48:42
02:10:40	 80.10%	09:48:42
02:10:50	 80.90%	09:48:30
02:11:00	 80.60%	09:48:07
02:11:10	 80.40%	09:49:03
02:11:20	 80.10%	09:47:33
02:11:30	 79.98%	09:47:33
02:11:40	 79.98%	09:48:40
02:11:50	 79.93%	09:47:32
02:12:00	 79.93%	09:47:44
02:12:10	 79.90%	09:47:10
02:12:20	 79.87%	09:46:47
02:12:30	 79.84%	09:46:47
02:12:40	 79.82%	09:47:09
02:12:50	 79.79%	09:46:35
02:13:00	 79.78%	09:46:12
02:13:10	 79.75%	09:46:34
02:13:20	 79.71%	09:45:49
02:13:30	 79.70%	09:45:38
02:13:40	 79.70%	09:45:38
02:13:50	 79.67%	09:47:07
02:14:00	 79.65%	09:45:37
02:14:10	 79.62%	09:45:26
02:14:20	 79.59%	09:46:22
02:14:30	 79.56%	09:45:25
02:14:40	 79.54%	09:44:40
02:14:50	 79.51%	09:44:40
02:15:00	 79.48%	09:44:51
02:15:10	 79.48%	09:44:17
02:15:20	 79.45%	09:44:39
02:15:30	 79.43%	09:44:05
02:15:40	 79.40%	09:44:38
02:15:50	 79.37%	09:44:27
02:16:00	 79.35%	09:43:53
02:16:10	 79.32%	09:43:30
02:16:20	 79.31%	09:43:30
02:16:30	 79.28%	09:44:15
02:16:40	 79.25%	09:43:07
02:16:50	 79.25%	09:43:07
02:17:00	 79.23%	09:44:36
02:17:10	 79.20%	09:43:06
02:17:20	 79.18%	09:42:33
02:17:30	 79.15%	09:42:21
02:17:40	 79.12%	09:42:10
02:17:50	 79.90%	09:42:32
02:18:00	 79.60%	09:42:09
02:18:10	 79.40%	09:41:57
02:18:20	 79.10%	09:41:57
02:18:30	 78.98%	09:41:45
02:18:40	 78.98%	09:41:34
02:18:50	 78.96%	09:41:23
02:19:00	 78.93%	09:41:00
02:19:10	 78.92%	09:41:11
02:19:20	 78.89%	09:40:48
02:19:30	 78.85%	09:40:37
02:19:40	 78.84%	09:41:21
02:19:50	 78.81%	09:40:47
02:20:00	 78.79%	09:40:13
02:20:10	 78.79%	09:40:13
02:20:20	 78.76%	09:40:13
02:20:30	 78.73%	09:40:01
02:20:40	 78.70%	09:39:50
02:20:50	 78.68%	09:39:50
02:21:00	 78.65%	09:39:38
02:21:10	 78.62%	09:39:15
02:21:20	 78.59%	09:39:15
02:21:30	 78.57%	09:39:03
02:21:40	 78.54%	09:38:30
02:21:50	 78.54%	09:39:14
02:22:00	 78.51%	09:38:40
02:22:10	 78.50%	09:38:40
02:22:20	 78.46%	09:38:40
02:22:30	 78.45%	09:39:46
02:22:40	 78.42%	09:37:54
02:22:50	 78.39%	09:38:27
02:23:00	 78.37%	09:37:53
02:23:10	 78.34%	09:37:31
02:23:20	 78.31%	09:37:53
02:23:30	 78.31%	09:37:41
02:23:40	 78.26%	09:37:18
02:23:50	 78.26%	09:37:52
02:24:00	 78.23%	09:36:56
02:24:10	 78.20%	09:37:06
02:24:20	 78.18%	09:36:33
02:24:30	 78.15%	09:36:32
02:24:40	 78.12%	09:36:10
02:24:50	 78.10%	09:36:20
02:25:00	 78.70%	09:38:45
02:25:10	 78.60%	09:00:17
02:25:20	 78.30%	09:27:13
02:25:30	 78.00%	09:36:18
02:25:40	 78.00%	09:35:23
02:25:50	 77.98%	09:35:45
02:26:00	 77.95%	09:36:06
02:26:10	 77.93%	09:35:11
02:26:20	 77.90%	09:34:59
02:26:30	 77.87%	09:34:25
02:26:40	 77.84%	09:34:25
02:26:50	 77.81%	09:34:13
02:27:00	 77.79%	09:34:35
02:27:10	 77.76%	09:34:01
02:27:20	 77.76%	09:34:12
02:27:30	 77.73%	09:34:12
02:27:40	 77.71%	09:34:11
02:27:50	 77.68%	09:33:16
02:28:00	 77.65%	09:33:26
02:28:10	 77.64%	09:34:32
02:28:20	 77.60%	09:33:03
02:28:30	 77.59%	09:32:52
02:28:40	 77.56%	09:34:08
02:28:50	 77.53%	09:32:28
02:29:00	 77.51%	09:33:01
02:29:10	 77.51%	09:32:17
02:29:20	 77.48%	09:32:27
02:29:30	 77.45%	09:31:54
02:29:40	 77.43%	09:31:53
02:29:50	 77.40%	09:32:59
02:30:00	 77.37%	09:31:41
02:30:10	 77.34%	09:31:30
02:30:20	 77.32%	09:31:51
02:30:30	 77.29%	09:30:56
02:30:40	 77.26%	09:30:55
02:30:50	 77.26%	09:31:39
02:31:00	 77.25%	09:30:43
02:31:10	 77.21%	09:30:32
02:31:20	 77.20%	09:31:59
02:31:30	 77.17%	09:30:20
02:31:40	 77.14%	09:30:41
02:31:50	 77.12%	09:30:08
02:32:00	 77.90%	09:30:40
02:32:10	 77.60%	09:29:55
02:32:20	 77.40%	09:29:22
02:32:30	 77.40%	09:31:56
02:32:40	 77.10%	09:29:21
02:32:50	 76.98%	09:29:21
02:33:00	 76.95%	09:29:20
02:33:10	 76.93%	09:28:47
02:33:20	 76.90%	09:28:35
02:33:30	 76.87%	09:29:51
02:33:40	 76.85%	09:28:12
02:33:50	 76.82%	09:28:22
02:34:00	 76.82%	09:28:44
02:34:10	 76.79%	09:28:22
02:34:20	 76.78%	09:28:10
02:34:30	 76.75%	09:27:37
02:34:40	 76.73%	09:27:14
02:34:50	 76.70%	09:27:35
02:35:00	 76.67%	09:27:24
02:35:10	 76.65%	09:27:01
02:35:20	 76.62%	09:27:01
02:35:30	 76.59%	09:27:00
02:35:40	 76.56%	09:26:27
02:35:50	 76.54%	09:26:15
02:36:00	 76.54%	09:26:37
02:36:10	 76.51%	09:26:58
02:36:20	 76.48%	09:26:03
02:36:30	 76.46%	09:25:51
02:36:40	 76.43%	09:26:23
02:36:50	 76.40%	09:26:01
02:37:00	 76.39%	09:25:17
02:37:10	 76.35%	09:25:05
02:37:20	 76.34%	09:25:26
02:37:30	 76.31%	09:25:04
02:37:40	 76.31%	09:25:15
02:37:50	 76.28%	09:24:41
02:38:00	 76.26%	09:25:02
02:38:10	 76.23%	09:24:40
02:38:20	 76.20%	09:24:28
02:38:30	 76.18%	09:23:55
02:38:40	 76.15%	09:23:54
02:38:50	 76.12%	09:24:26
02:39:00	 76.90%	09:24:58
02:39:10	 76.90%	09:23:42
02:39:20	 76.70%	09:24:14
02:39:30	 76.40%	09:23:51
02:39:40	 76.10%	09:23:51
02:39:50	 76.00%	09:22:56
02:40:00	 75.96%	09:23:38
02:40:10	 75.93%	09:22:43
02:40:20	 75.92%	09:22:43
02:40:30	 75.89%	09:22:20
02:40:40	 75.87%	09:22:19
02:40:50	 75.84%	09:22:08
02:41:00	 75.81%	09:22:40
02:41:10	 75.81%	09:21:34
02:41:20	 75.79%	09:21:45
02:41:30	 75.76%	09:21:44
02:41:40	 75.73%	09:21:21
02:41:50	 75.70%	09:20:59
02:42:00	 75.68%	09:21:31
02:42:10	 75.65%	09:21:30
02:42:20	 75.62%	09:21:18
02:42:30	 75.60%	09:21:18
02:42:40	 75.57%	09:21:39
02:42:50	 75.57%	09:21:50
02:43:00	 75.54%	09:21:27
02:43:10	 75.53%	09:21:26
02:43:20	 75.50%	09:21:36
02:43:30	 75.48%	09:21:14
02:43:40	 75.45%	09:20:41
02:43:50	 75.42%	09:21:12
02:44:00	 75.40%	09:20:39
02:44:10	 75.37%	09:20:49
02:44:20	 75.37%	09:20:17
02:44:30	 75.34%	09:20:27
02:44:40	 75.31%	09:20:26
02:44:50	 75.29%	09:20:14
02:45:00	 75.26%	09:19:52
02:45:10	 75.23%	09:20:34
02:45:20	 75.21%	09:19:39
02:45:30	 75.18%	09:19:28
02:45:40	 75.15%	09:18:54
02:45:50	 75.14%	09:19:15
02:46:00	 75.10%	09:18:53
02:46:10	 75.10%	09:19:47
02:46:20	 75.70%	09:18:30
02:46:30	 75.60%	09:18:19
02:46:40	 75.30%	08:42:20
02:46:50	 74.98%	07:25:00
02:47:00	 74.98%	08:15:02
02:47:10	 74.95%	08:50:47
02:47:20	 74.93%	09:04:30
02:47:30	 74.90%	09:15:53
02:47:40	 74.87%	09:14:37
02:47:50	 74.84%	09:15:41
02:48:00	 74.81%	09:14:46
02:48:10	 74.79%	09:14:24
02:48:20	 74.76%	09:13:51
02:48:30	 74.75%	09:13:50
02:48:40	 74.71%	09:13:39
02:48:50	 74.68%	09:13:59
02:49:00	 74.68%	09:13:27
02:49:10	 74.67%	09:13:05
02:49:20	 74.64%	09:13:15
02:49:30	 74.62%	09:13:03
02:49:40	 74.59%	09:12:41
02:49:50	 74.56%	09:12:40
02:50:00	 74.54%	09:12:50
02:50:10	 74.51%	09:12:59
02:50:20	 74.48%	09:12:16
02:50:30	 74.48%	09:12:58
02:50:40	 74.45%	09:12:15
02:50:50	 74.43%	09:12:14
02:51:00	 74.40%	09:12:02
02:51:10	 74.37%	09:11:29
02:51:20	 74.34%	09:11:39
02:51:30	 74.32%	09:11:27
02:51:40	 74.29%	09:11:37
02:51:50	 74.28%	09:10:43
02:52:00	 74.25%	09:12:18
02:52:10	 74.25%	09:10:31
02:52:20	 74.21%	09:10:41
02:52:30	 74.20%	09:10:19
02:52:40	 74.17%	09:10:29
02:52:50	 74.15%	09:09:56
02:53:00	 74.12%	09:09:44
02:53:10	 74.90%	09:10:36
02:53:20	 74.60%	09:09:31
02:53:30	 74.40%	09:09:20
02:53:40	 74.10%	09:09:08
02:53:50	 74.10%	09:09:08
02:54:00	 73.95%	09:09:38
02:54:10	 73.95%	09:08:45
02:54:20	 73.93%	09:08:44
02:54:30	 73.90%	09:08:22
02:54:40	 73.89%	09:08:00
02:54:50	 73.85%	09:08:20
02:55:00	 73.82%	08:46:44
02:55:10	 73.81%	08:39:37
02:55:20	 73.78%	08:49:59
02:55:30	 73.76%	09:07:33
02:55:40	 73.73%	09:07:11
02:55:50	 73.70%	09:08:24
02:56:00	 73.70%	09:07:21
02:56:10	 73.68%	09:07:09
02:56:20	 73.65%	09:06:58
02:56:30	 73.62%	09:06:57
02:56:40	 73.59%	09:07:06
02:56:50	 73.56%	09:06:23
02:57:00	 73.54%	09:06:11
02:57:10	 73.51%	09:06:10
02:57:20	 73.48%	09:05:48
02:57:30	 73.46%	09:07:33
02:57:40	 73.46%	09:05:36
02:57:50	 73.43%	09:05:56
02:58:00	 73.42%	09:05:45
02:58:10	 73.39%	09:06:15
02:58:20	 73.35%	09:04:50
02:58:30	 73.34%	09:05:52
02:58:40	 73.31%	09:04:37
02:58:50	 73.29%	09:04:47
02:59:00	 73.26%	09:04:35
02:59:10	 73.23%	09:04:34
02:59:20	 73.20%	09:04:22
02:59:30	 73.20%	09:03:51
02:59:40	 73.18%	09:03:39
02:59:50	 73.15%	09:03:48
03:00:00	 73.12%	09:04:51
03:00:10	 73.90%	09:03:25
03:00:20	 73.70%	09:03:14
03:00:30	 73.40%	09:03:13
03:00:40	 73.30%	09:03:22
03:00:50	 73.00%	09:02:39
03:01:00	 73.00%	09:02:39
03:01:10	 72.96%	09:03:30
03:01:20	 72.95%	09:02:26
03:01:30	 72.92%	09:02:04
03:01:40	 72.90%	09:02:13
03:01:50	 72.87%	09:02:12
03:02:00	 72.84%	09:02:22
03:02:10	 72.81%	09:01:28
03:02:20	 72.79%	09:01:37
03:02:30	 72.76%	09:01:05
03:02:40	 72.73%	09:01:14
03:02:50	 72.73%	09:01:14
03:03:00	 72.70%	09:01:02
03:03:10	 72.68%	09:00:51
03:03:20	 72.65%	09:04:31
03:03:30	 72.62%	09:00:17
03:03:40	 72.60%	09:00:16
03:03:50	 72.57%	09:01:07
03:04:00	 72.56%	09:00:45
03:04:10	 72.53%	08:59:41
03:04:20	 72.50%	09:00:53
03:04:30	 72.48%	08:59:28
03:04:40	 72.48%	09:00:20
03:04:50	 72.45%	08:59:16
03:05:00	 72.43%	08:59:15
03:05:10	 72.40%	08:58:53
03:05:20	 72.37%	08:59:02
03:05:30	 72.34%	08:58:40
03:05:40	 72.31%	08:58:39
03:05:50	 72.29%	08:58:17
03:06:00	 72.26%	08:58:47
03:06:10	 72.23%	08:57:43
03:06:20	 72.23%	08:57:54
03:06:30	 72.21%	08:58:55
03:06:40	 72.18%	08:57:41
03:06:50	 72.17%	08:57:29
03:07:00	 72.14%	08:58:10
03:07:10	 72.10%	08:25:04
03:07:20	 72.90%	08:47:31
03:07:30	 72.60%	08:59:41
03:07:40	 72.40%	08:57:55
03:07:50	 72.10%	08:58:04
03:08:00	 71.98%	08:57:42
03:08:10	 71.95%	08:57:40
03:08:20	 71.95%	08:57:40
03:08:30	 71.93%	08:57:29
03:08:40	 71.90%	08:57:07
03:08:50	 71.87%	08:57:16
03:09:00	 71.84%	08:56:54
03:09:10	 71.82%	08:57:55
03:09:20	 71.79%	08:56:20
03:09:30	 71.76%	08:56:29
03:09:40	 71.75%	08:56:38
03:09:50	 71.71%	08:56:06
03:10:00	 71.71%	08:56:06
03:10:10	 71.70%	08:55:54
03:10:20	 71.67%	08:56:03
03:10:30	 71.64%	08:55:31
03:10:40	 71.62%	08:55:19
03:10:50	 71.59%	08:55:07
03:11:00	 71.56%	08:54:56
03:11:10	 71.54%	08:55:05
03:11:20	 71.51%	08:54:32
03:11:30	 71.48%	08:54:21
03:11:40	 71.48%	08:54:21
03:11:50	 71.45%	08:55:32
03:12:00	 71.43%	08:55:21
03:12:10	 71.40%	08:55:19
03:12:20	 71.37%	08:56:10
03:12:30	 71.35%	08:55:27
03:12:40	 71.32%	08:54:44
03:12:50	 71.31%	08:54:32
03:13:00	 71.28%	08:54:31
03:13:10	 71.25%	08:54:19
03:13:20	 71.25%	08:54:30
03:13:30	 71.23%	08:54:08
03:13:40	 71.20%	08:54:17
03:13:50	 71.18%	08:54:26
03:14:00	 71.15%	08:53:43
03:14:10	 71.12%	08:53:21
03:14:20	 71.90%	08:53:20
03:14:30	 71.60%	08:54:10
03:14:40	 71.40%	08:53:06
03:14:50	 71.40%	08:53:06
03:15:00	 70.98%	08:53:46
03:15:10	 70.98%	08:52:53
03:15:20	 70.96%	08:52:52
03:15:30	 70.93%	08:52:09
03:15:40	 70.90%	08:52:18
03:15:50	 70.89%	08:52:17
03:16:00	 70.85%	08:51:55
03:16:10	 70.84%	08:51:33
03:16:20	 70.81%	08:51:52
03:16:30	 70.78%	08:51:30
03:16:40	 70.76%	08:51:08
03:16:50	 70.76%	08:51:08
03:17:00	 70.73%	08:50:56
03:17:10	 70.70%	08:47:49
03:17:20	 70.68%	08:50:43
03:17:30	 70.65%	08:50:31
03:17:40	 70.62%	08:51:22
03:17:50	 70.59%	08:50:18
03:18:00	 70.57%	08:50:06
03:18:10	 70.54%	08:49:44
03:18:20	 70.51%	08:50:14
03:18:30	 70.51%	08:49:43
03:18:40	 70.50%	08:49:21
03:18:50	 70.46%	08:49:30
03:19:00	 70.45%	08:49:18
03:19:10	 70.42%	08:49:06
03:19:20	 70.39%	08:48:54
03:19:30	 70.37%	08:48:43
03:19:40	 70.34%	08:48:31
03:19:50	 70.31%	08:46:05
03:20:00	 70.31%	08:48:19
03:20:10	 70.29%	08:48:07
03:20:20	 70.26%	08:49:39
03:20:30	 70.23%	08:49:07
03:20:40	 70.20%	08:48:14
03:20:50	 70.18%	08:47:41
03:21:00	 70.15%	08:47:29
03:21:10	 70.12%	08:47:07
03:21:20	 70.10%	08:46:56
03:21:30	 70.70%	08:47:04
03:21:40	 70.40%	08:46:53
03:21:50	 70.40%	08:47:34
03:22:00	 70.30%	08:47:12
03:22:10	 70.00%	08:46:29
03:22:20	 69.98%	08:46:07
03:22:30	 69.95%	08:44:33
03:22:40	 69.92%	08:45:44
03:22:50	 69.90%	08:45:42
03:23:00	 69.87%	08:47:24
03:23:10	 69.84%	08:46:31
03:23:20	 69.81%	08:44:57
03:23:30	 69.81%	08:45:07
03:23:40	 69.79%	08:45:05
03:23:50	 69.76%	08:45:04
03:24:00	 69.73%	08:44:42
03:24:10	 69.71%	08:44:40
03:24:20	 69.68%	08:44:39
03:24:30	 69.65%	08:44:37
03:24:40	 69.64%	08:44:05
03:24:50	 69.60%	08:43:53
03:25:00	 69.59%	08:26:19
03:25:10	 69.56%	07:55:28
03:25:20	 69.53%	08:20:05
03:25:30	 69.53%	08:38:33
03:25:40	 69.48%	08:40:01
03:25:50	 69.48%	08:39:10
03:26:00	 69.45%	08:39:19
03:26:10	 69.43%	08:38:57
03:26:20	 69.40%	08:38:45
03:26:30	 69.37%	08:38:24
03:26:40	 69.34%	08:38:42
03:26:50	 69.31%	08:38:21
03:27:00	 69.29%	08:38:29
03:27:10	 69.26%	08:37:47
03:27:20	 69.26%	08:37:57
03:27:30	 69.25%	08:37:45
03:27:40	 69.21%	08:37:24
03:27:50	 69.18%	08:40:25
03:28:00	 69.17%	08:41:04
03:28:10	 69.14%	08:41:02
03:28:20	 69.12%	08:41:11
03:28:30	 69.90%	08:40:29
03:28:40	 69.60%	08:40:17
03:28:50	 69.60%	08:41:18
03:29:00	 69.40%	08:40:36
03:29:10	 69.10%	08:40:24
03:29:20	 68.98%	08:40:53
03:29:30	 68.95%	08:39:40
03:29:40	 68.93%	08:40:09
03:29:50	 68.90%	08:39:26
03:30:00	 68.87%	08:40:06
03:30:10	 68.85%	08:39:13
03:30:20	 68.82%	08:38:51
03:30:30	 68.79%	08:37:38
03:30:40	 68.78%	08:38:38
03:30:50	 68.75%	08:38:36
03:31:00	 68.73%	08:38:45
03:31:10	 68.73%	08:38:24
03:31:20	 68.70%	08:38:02
03:31:30	 68.67%	08:39:12
03:31:40	 68.65%	08:37:39
03:31:50	 68.62%	08:38:08
03:32:00	 68.59%	08:38:27
03:32:10	 68.56%	08:37:44
03:32:20	 68.54%	08:37:22
03:32:30	 68.51%	08:36:50
03:32:40	 68.48%	08:36:38
03:32:50	 68.45%	08:36:47
03:33:00	 68.43%	08:36:35
03:33:10	 68.40%	08:35:02
03:33:20	 68.40%	08:35:43
03:33:30	 68.35%	08:34:59
03:33:40	 68.35%	08:34:59
03:33:50	 68.32%	08:34:27
03:34:00	 68.31%	08:34:25
03:34:10	 68.28%	08:35:34
03:34:20	 68.26%	08:34:12
03:34:30	 68.23%	08:33:50
03:34:40	 68.20%	08:35:09
03:34:50	 68.18%	08:33:36
03:35:00	 68.15%	08:33:35
03:35:10	 68.12%	08:33:03
03:35:20	 68.90%	08:33:01
03:35:30	 68.60%	08:32:39
03:35:40	 68.60%	08:32:49
03:35:50	 68.40%	08:28:48
03:36:00	 68.10%	08:33:46
03:36:10	 68.00%	08:33:45
03:36:20	 67.96%	08:33:23
03:36:30	 67.93%	08:33:11
03:36:40	 67.92%	08:33:19
03:36:50	 67.89%	08:33:48
03:37:00	 67.87%	08:32:45
03:37:10	 67.84%	08:32:44
03:37:20	 67.81%	08:33:33
03:37:30	 67.79%	08:32:20
03:37:40	 67.76%	08:32:29
03:37:50	 67.73%	08:31:57
03:38:00	 67.73%	08:32:17
03:38:10	 67.70%	08:31:35
03:38:20	 67.68%	08:31:53
03:38:30	 67.65%	08:27:41
03:38:40	 67.62%	08:31:29
03:38:50	 67.59%	08:31:18
03:39:00	 67.57%	08:31:46
03:39:10	 67.54%	08:30:44
03:39:20	 67.53%	08:30:52
03:39:30	 67.50%	08:32:01
03:39:40	 67.46%	08:31:39
03:39:50	 67.45%	08:30:07
03:40:00	 67.42%	08:31:25
03:40:10	 67.40%	08:29:53
03:40:20	 67.37%	08:30:21
03:40:30	 67.37%	08:29:31
03:40:40	 67.34%	08:29:19
03:40:50	 67.31%	08:29:28
03:41:00	 67.29%	08:29:16
03:41:10	 67.26%	08:25:15
03:41:20	 67.23%	08:26:22
03:41:30	 67.20%	08:26:01
03:41:40	 67.18%	08:26:28
03:41:50	 67.15%	08:25:37
03:42:00	 67.14%	08:26:15
03:42:10	 67.10%	08:28:33
03:42:20	 67.70%	08:28:11
03:42:30	 67.60%	08:27:29
03:42:40	 67.60%	08:28:19
03:42:50	 67.30%	08:27:37
03:43:00	 67.10%	08:27:16
03:43:10	 66.98%	08:27:04
03:43:20	 66.95%	08:27:02
03:43:30	 66.93%	08:26:50
03:43:40	 66.90%	08:26:38
03:43:50	 66.87%	08:24:07
03:44:00	 66.84%	08:25:15
03:44:10	 66.81%	08:25:03
03:44:20	 66.79%	08:24:41
03:44:30	 66.76%	08:24:29
03:44:40	 66.73%	08:24:08
03:44:50	 66.71%	08:24:55
03:45:00	 66.71%	08:24:06
03:45:10	 66.68%	08:24:14
03:45:20	 66.67%	08:24:22
03:45:30	 66.64%	08:24:30
03:45:40	 66.60%	08:23:28
03:45:50	 66.59%	08:24:06
03:46:00	 66.56%	08:23:15
03:46:10	 66.54%	08:23:03
03:46:20	 66.51%	08:22:51
03:46:30	 66.48%	08:22:49
03:46:40	 66.45%	08:22:37
03:46:50	 66.43%	08:23:15
03:47:00	 66.40%	08:22:14
03:47:10	 66.40%	08:22:14
03:47:20	 66.37%	08:22:02
03:47:30	 66.34%	08:22:00
03:47:40	 66.32%	08:21:38
03:47:50	 66.29%	08:21:36
03:48:00	 66.28%	08:21:34
03:48:10	 66.25%	08:21:52
03:48:20	 66.21%	08:21:01
03:48:30	 66.20%	08:21:48
03:48:40	 66.17%	08:20:47
03:48:50	 66.15%	08:21:15
03:49:00	 66.15%	08:21:34
03:49:10	 66.12%	08:19:14
03:49:20	 66.60%	08:21:38
03:49:30	 66.60%	08:21:58
03:49:40	 66.40%	08:21:17
03:49:50	 66.10%	08:21:05
03:50:00	 65.98%	08:21:33
03:50:10	 65.95%	08:20:51
03:50:20	 65.93%	08:20:39
03:50:30	 65.90%	08:20:17
03:50:40	 65.87%	08:20:35
03:50:50	 65.85%	08:20:23
03:51:00	 65.82%	08:19:52
03:51:10	 65.81%	08:20:29
03:51:20	 65.78%	08:19:28
03:51:30	 65.78%	08:19:48
03:51:40	 65.75%	08:20:25
03:51:50	 65.73%	08:15:28
03:52:00	 65.70%	08:17:14
03:52:10	 65.68%	08:17:02
03:52:20	 65.65%	08:16:21
03:52:30	 65.62%	08:15:49
03:52:40	 65.59%	08:16:07
03:52:50	 65.56%	08:18:32
03:53:00	 65.54%	08:18:01
03:53:10	 65.51%	08:17:49
03:53:20	 65.48%	08:18:07
03:53:30	 65.46%	08:17:15
03:53:40	 65.43%	08:17:13
03:53:50	 65.42%	08:17:41
03:54:00	 65.42%	08:17:21
03:54:10	 65.39%	08:16:59
03:54:20	 65.35%	08:17:56
03:54:30	 65.34%	08:11:43
03:54:40	 65.31%	08:15:25
03:54:50	 65.29%	08:16:12
03:55:00	 65.26%	08:21:58
03:55:10	 65.23%	07:34:15
03:55:20	 65.20%	07:53:42
03:55:30	 65.18%	08:04:03
03:55:40	 65.15%	08:14:14
03:55:50	 65.12%	08:14:21
03:56:00	 65.90%	08:14:09
03:56:10	 65.70%	08:13:48
03:56:20	 65.40%	08:13:26
03:56:30	 65.10%	08:13:34
03:56:40	 65.10%	08:13:34
03:56:50	 65.00%	08:13:41
03:57:00	 64.96%	08:14:18
03:57:10	 64.95%	08:09:35
03:57:20	 64.92%	08:12:17
03:57:30	 64.89%	08:14:42
03:57:40	 64.87%	08:13:31
03:57:50	 64.84%	08:13:39
03:58:00	 64.81%	08:14:45
03:58:10	 64.79%	08:13:15
03:58:20	 64.76%	08:11:55
03:58:30	 64.73%	08:11:52
03:58:40	 64.70%	08:12:49
03:58:50	 64.68%	08:13:06
03:59:00	 64.65%	08:12:15
03:59:10	 64.65%	08:12:15
03:59:20	 64.62%	08:12:03
03:59:30	 64.60%	08:12:01
03:59:40	 64.57%	08:12:58
03:59:50	 64.56%	08:09:21
04:00:00	 64.53%	08:10:27
04:00:10	 64.50%	08:11:53
04:00:20	 64.48%	08:08:46
04:00:30	 64.45%	08:10:50
04:00:40	 64.43%	08:10:48
04:00:50	 64.40%	08:12:04
04:01:00	 64.37%	08:10:24
04:01:10	 64.37%	08:10:33
04:01:20	 64.31%	08:10:19
04:01:30	 64.31%	08:10:00
04:01:40	 64.29%	08:09:58
04:01:50	 64.26%	08:10:05
04:02:00	 64.23%	08:12:10
04:02:10	 64.21%	08:09:32
04:02:20	 64.18%	08:07:04
04:02:30	 64.15%	08:08:00
04:02:40	 64.14%	08:09:15
04:02:50	 64.10%	08:08:44
04:03:00	 64.90%	08:08:52
04:03:10	 64.60%	08:08:20
04:03:20	 64.30%	08:08:18
04:03:30	 64.30%	08:08:08
04:03:40	 64.10%	08:08:16
04:03:50	 63.97%	08:09:02
04:04:00	 63.96%	08:02:26
04:04:10	 63.92%	08:07:30
04:04:20	 63.89%	08:07:28
04:04:30	 63.88%	08:07:06
04:04:40	 63.85%	08:07:04
04:04:50	 63.82%	08:07:31
04:05:00	 63.79%	08:04:16
04:05:10	 63.77%	08:02:57
04:05:20	 63.75%	08:04:50
04:05:30	 63.71%	08:06:05
04:05:40	 63.70%	08:06:02
04:05:50	 63.67%	08:05:50
04:06:00	 63.67%	08:06:10
04:06:10	 63.64%	08:05:38
04:06:20	 63.61%	08:05:36
04:06:30	 63.59%	08:05:24
04:06:40	 63.57%	08:05:51
04:06:50	 63.53%	08:05:00
04:07:00	 63.50%	08:04:58
04:07:10	 63.49%	08:02:22
04:07:20	 63.46%	08:04:34
04:07:30	 63.42%	08:04:13
04:07:40	 63.40%	08:02:44
04:07:50	 63.38%	08:00:37
04:08:00	 63.35%	08:04:25
04:08:10	 63.32%	08:03:34
04:08:20	 63.32%	08:02:27
04:08:30	 63.29%	08:03:32
04:08:40	 63.28%	08:03:11
04:08:50	 63.25%	07:59:00
