### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	log_file/Lenovo-Yoga-530-newBatt-Fedora_videoNoSound_-_1.txt
# minimum_soc	:	30
# maximum_soc	:	None
# cmd_start	:	None
# cmd_end	:	shutdown now
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
01:56:50	 67.10%	03:48:03
01:57:00	 66.96%	03:49:23
01:57:10	 66.90%	03:50:11
01:57:20	 66.87%	03:56:46
01:57:30	 66.82%	03:57:57
01:57:40	 66.79%	04:03:15
01:57:50	 66.75%	04:06:40
01:58:00	 66.68%	04:12:05
01:58:10	 66.65%	03:58:59
01:58:20	 66.57%	04:00:23
01:58:30	 66.51%	03:58:18
01:58:40	 66.48%	03:58:46
01:58:50	 66.42%	03:59:54
01:59:00	 66.37%	04:03:16
01:59:10	 66.34%	04:00:51
01:59:20	 66.28%	04:00:27
01:59:30	 66.23%	04:01:54
01:59:40	 66.17%	03:59:03
01:59:50	 66.12%	03:59:20
02:00:00	 66.90%	03:59:24
02:00:10	 66.30%	03:58:38
02:00:20	 65.96%	03:58:34
02:00:30	 65.93%	04:02:02
02:00:40	 65.89%	04:03:38
02:00:50	 65.84%	04:09:06
02:01:00	 65.78%	04:10:15
02:01:10	 65.73%	04:11:07
02:01:20	 65.70%	04:10:00
02:01:30	 65.64%	04:07:46
02:01:40	 65.59%	04:04:35
02:01:50	 65.54%	04:04:23
02:02:00	 65.50%	04:02:54
02:02:10	 65.45%	04:04:33
02:02:20	 65.39%	04:03:17
02:02:30	 65.34%	04:00:56
02:02:40	 65.31%	04:00:32
02:02:50	 65.25%	03:57:24
02:03:00	 65.20%	03:58:43
02:03:10	 65.15%	03:58:33
02:03:20	 65.10%	03:56:28
02:03:30	 65.40%	03:54:54
02:03:40	 64.98%	04:00:34
02:03:50	 64.93%	04:00:27
02:04:00	 64.90%	04:04:25
02:04:10	 64.85%	04:08:17
02:04:20	 64.81%	04:10:20
02:04:30	 64.76%	04:08:19
02:04:40	 64.71%	04:04:00
02:04:50	 64.65%	04:03:59
02:05:00	 64.60%	04:01:45
02:05:10	 64.56%	04:00:44
02:05:20	 64.51%	04:01:33
02:05:30	 64.46%	04:01:40
02:05:40	 64.40%	03:58:14
02:05:50	 64.34%	03:57:51
02:06:00	 64.31%	03:55:44
02:06:10	 64.26%	03:55:51
02:06:20	 64.20%	03:54:44
02:06:30	 64.15%	03:53:51
02:06:40	 64.90%	03:52:01
02:06:50	 64.60%	03:53:46
02:07:00	 64.10%	03:56:56
02:07:10	 63.96%	04:00:11
02:07:20	 63.92%	04:03:37
02:07:30	 63.88%	04:06:49
02:07:40	 63.82%	04:04:27
02:07:50	 63.77%	04:01:09
02:08:00	 63.72%	03:58:52
02:08:10	 63.68%	03:57:19
02:08:20	 63.63%	03:55:58
02:08:30	 63.59%	03:57:36
02:08:40	 63.54%	03:57:29
02:08:50	 63.46%	03:54:48
02:09:00	 63.42%	03:53:14
02:09:10	 63.38%	03:53:10
02:09:20	 63.32%	03:52:02
02:09:30	 63.28%	03:50:57
02:09:40	 63.21%	03:50:08
02:09:50	 63.17%	03:50:23
02:10:00	 63.14%	03:50:45
02:10:10	 63.70%	03:54:34
02:10:20	 63.30%	03:55:46
02:10:30	 62.96%	03:59:33
02:10:40	 62.92%	04:02:06
02:10:50	 62.89%	04:01:46
02:11:00	 62.82%	03:59:15
02:11:10	 62.78%	03:57:31
02:11:20	 62.75%	03:55:20
02:11:30	 62.67%	03:53:27
02:11:40	 62.64%	03:54:44
02:11:50	 62.57%	03:55:04
02:12:00	 62.53%	03:53:56
02:12:10	 62.50%	03:50:47
02:12:20	 62.43%	03:51:32
02:12:30	 62.38%	03:48:48
02:12:40	 62.34%	03:49:21
02:12:50	 62.27%	03:47:09
02:13:00	 62.22%	03:46:12
02:13:10	 62.17%	03:46:09
02:13:20	 62.13%	03:49:27
02:13:30	 62.10%	03:53:43
02:13:40	 62.40%	03:55:02
02:13:50	 62.00%	03:57:18
02:14:00	 61.95%	03:58:12
02:14:10	 61.89%	03:56:45
02:14:20	 61.85%	03:53:38
02:14:30	 61.79%	03:51:20
02:14:40	 61.75%	03:50:59
02:14:50	 61.70%	03:52:18
02:15:00	 61.65%	03:50:36
02:15:10	 61.61%	03:48:59
02:15:20	 61.56%	03:47:15
02:15:30	 61.50%	03:47:30
02:15:40	 61.45%	03:45:11
02:15:50	 61.39%	03:45:25
02:16:00	 61.35%	03:43:43
02:16:10	 61.31%	03:43:27
02:16:20	 61.25%	03:43:51
02:16:30	 61.21%	03:46:28
02:16:40	 61.14%	03:48:25
02:16:50	 61.10%	03:53:03
02:17:00	 61.60%	03:55:10
02:17:10	 61.20%	03:54:59
02:17:20	 60.97%	03:53:35
02:17:30	 60.89%	03:50:17
02:17:40	 60.85%	03:47:26
02:17:50	 60.82%	03:49:39
02:18:00	 60.75%	03:46:09
02:18:10	 60.71%	03:46:46
02:18:20	 60.64%	03:44:39
02:18:30	 60.60%	03:43:29
02:18:40	 60.57%	03:43:15
02:18:50	 60.50%	03:40:56
02:19:00	 60.46%	03:41:00
02:19:10	 60.40%	03:38:08
02:19:20	 60.34%	03:38:38
02:19:30	 60.29%	03:37:41
02:19:40	 60.25%	03:40:20
02:19:50	 60.20%	03:43:10
02:20:00	 60.15%	03:45:34
02:20:10	 60.11%	03:49:16
02:20:20	 60.70%	03:49:55
02:20:30	 60.20%	03:49:11
02:20:40	 59.97%	03:45:22
02:20:50	 59.92%	03:43:31
02:21:00	 59.85%	03:43:35
02:21:10	 59.81%	03:43:12
02:21:20	 59.77%	03:44:15
02:21:30	 59.71%	03:41:09
02:21:40	 59.67%	03:39:51
02:21:50	 59.63%	03:39:19
02:22:00	 59.56%	03:37:56
02:22:10	 59.52%	03:38:42
02:22:20	 59.46%	03:37:57
02:22:30	 59.42%	03:37:25
02:22:40	 59.35%	03:36:08
02:22:50	 59.29%	03:38:17
02:23:00	 59.25%	03:40:36
02:23:10	 59.21%	03:42:50
02:23:20	 59.17%	03:46:58
02:23:30	 59.13%	03:48:08
02:23:40	 59.70%	03:45:59
02:23:50	 59.30%	03:43:43
02:24:00	 58.96%	03:42:34
02:24:10	 58.92%	03:41:26
02:24:20	 58.86%	03:41:02
02:24:30	 58.82%	03:40:02
02:24:40	 58.75%	03:41:25
02:24:50	 58.71%	03:38:18
02:25:00	 58.65%	03:36:39
02:25:10	 58.61%	03:35:27
02:25:20	 58.57%	03:36:14
02:25:30	 58.52%	03:34:13
02:25:40	 58.47%	03:35:17
02:25:50	 58.42%	03:32:28
02:26:00	 58.36%	03:34:35
02:26:10	 58.31%	03:36:58
02:26:20	 58.27%	03:39:59
02:26:30	 58.22%	03:42:04
02:26:40	 58.17%	03:44:24
02:26:50	 58.13%	03:44:13
02:27:00	 58.90%	03:40:14
02:27:10	 58.30%	03:37:41
02:27:20	 57.97%	03:38:08
02:27:30	 57.93%	03:35:56
02:27:40	 57.88%	03:37:08
02:27:50	 57.82%	03:28:50
02:28:00	 57.75%	03:27:26
02:28:10	 57.70%	03:27:21
02:28:20	 57.65%	03:28:22
02:28:30	 57.60%	03:27:35
02:28:40	 57.54%	03:26:56
02:28:50	 57.50%	03:27:14
02:29:00	 57.45%	03:27:15
02:29:10	 57.40%	03:28:08
02:29:20	 57.36%	03:31:14
02:29:30	 57.31%	03:34:34
02:29:40	 57.27%	03:37:27
02:29:50	 57.21%	03:38:19
02:30:00	 57.15%	03:36:40
02:30:10	 57.11%	03:34:42
02:30:20	 57.60%	03:32:43
02:30:30	 57.20%	03:31:31
02:30:40	 56.97%	03:30:51
02:30:50	 56.92%	03:31:39
02:31:00	 56.88%	03:32:36
02:31:10	 56.81%	03:31:34
02:31:20	 56.75%	03:29:09
02:31:30	 56.71%	03:29:04
02:31:40	 56.64%	03:27:28
02:31:50	 56.60%	03:27:18
02:32:00	 56.57%	03:25:58
02:32:10	 56.50%	03:26:23
02:32:20	 56.46%	03:27:01
02:32:30	 56.42%	03:29:17
02:32:40	 56.35%	03:30:49
02:32:50	 56.32%	03:34:04
02:33:00	 56.25%	03:35:59
02:33:10	 56.21%	03:35:26
02:33:20	 56.17%	03:33:44
02:33:30	 56.11%	03:30:55
02:33:40	 56.70%	03:28:52
02:33:50	 56.00%	03:28:12
02:34:00	 55.96%	03:29:38
02:34:10	 55.92%	03:29:46
02:34:20	 55.86%	03:27:48
02:34:30	 55.81%	03:26:13
02:34:40	 55.77%	03:24:32
02:34:50	 55.71%	03:23:11
02:35:00	 55.64%	03:21:36
02:35:10	 55.60%	03:21:47
02:35:20	 55.53%	03:22:06
02:35:30	 55.50%	03:22:48
02:35:40	 55.46%	03:24:27
02:35:50	 55.39%	03:26:28
02:36:00	 55.38%	03:29:57
02:36:10	 55.32%	03:32:08
02:36:20	 55.28%	03:27:45
02:36:30	 55.18%	03:22:27
02:36:40	 55.13%	03:21:28
02:36:50	 55.90%	03:19:43
02:37:00	 55.40%	03:19:43
02:37:10	 54.99%	03:21:22
02:37:20	 54.95%	03:22:25
02:37:30	 54.90%	03:21:28
02:37:40	 54.84%	03:21:13
02:37:50	 54.79%	03:19:52
02:38:00	 54.74%	03:17:58
02:38:10	 54.67%	03:18:01
02:38:20	 54.64%	03:18:46
02:38:30	 54.57%	03:17:54
02:38:40	 54.53%	03:17:56
02:38:50	 54.50%	03:21:31
02:39:00	 54.42%	03:23:17
02:39:10	 54.39%	03:25:14
02:39:20	 54.35%	03:27:59
02:39:30	 54.31%	03:29:03
02:39:40	 54.25%	03:27:43
02:39:50	 54.21%	03:25:52
02:40:00	 54.14%	03:21:54
02:40:10	 54.10%	03:22:02
02:40:20	 54.30%	03:21:16
02:40:30	 54.00%	03:22:12
02:40:40	 53.93%	03:20:45
02:40:50	 53.89%	03:20:58
02:41:00	 53.84%	03:19:20
02:41:10	 53.78%	03:17:15
02:41:20	 53.74%	03:16:40
02:41:30	 53.68%	03:17:39
02:41:40	 53.60%	03:16:05
02:41:50	 53.57%	03:16:48
02:42:00	 53.53%	03:17:03
02:42:10	 53.49%	03:20:03
02:42:20	 53.45%	03:22:29
02:42:30	 53.39%	03:24:32
02:42:40	 53.35%	03:25:24
02:42:50	 53.29%	03:24:27
02:43:00	 53.24%	03:21:26
02:43:10	 53.20%	03:18:34
02:43:20	 53.14%	03:18:21
02:43:30	 53.70%	03:17:37
02:43:40	 53.30%	03:18:01
02:43:50	 52.97%	03:18:07
02:44:00	 52.93%	03:17:02
02:44:10	 52.89%	03:15:53
02:44:20	 52.82%	03:14:24
02:44:30	 52.78%	03:14:36
02:44:40	 52.72%	03:12:36
02:44:50	 52.68%	03:13:17
02:45:00	 52.63%	03:12:22
02:45:10	 52.59%	03:14:14
02:45:20	 52.52%	03:15:35
02:45:30	 52.47%	03:19:33
02:45:40	 52.43%	03:20:23
02:45:50	 52.39%	03:23:17
02:46:00	 52.34%	03:22:53
02:46:10	 52.29%	03:18:54
02:46:20	 52.25%	03:16:40
02:46:30	 52.17%	03:15:32
02:46:40	 52.13%	03:14:44
02:46:50	 52.90%	03:17:16
02:47:00	 52.30%	03:16:13
02:47:10	 51.99%	03:14:50
02:47:20	 51.92%	03:12:09
02:47:30	 51.86%	03:10:41
02:47:40	 51.82%	03:12:56
02:47:50	 51.78%	03:08:42
02:48:00	 51.71%	03:09:12
02:48:10	 51.67%	03:08:39
02:48:20	 51.61%	03:08:43
02:48:30	 51.56%	03:10:51
02:48:40	 51.53%	03:14:07
02:48:50	 51.47%	03:15:50
02:49:00	 51.43%	03:18:09
02:49:10	 51.38%	03:17:28
02:49:20	 51.32%	03:14:21
02:49:30	 51.28%	03:13:26
02:49:40	 51.22%	03:11:48
02:49:50	 51.18%	03:11:03
02:50:00	 51.13%	03:11:01
02:50:10	 51.90%	03:11:36
02:50:20	 51.30%	03:09:52
02:50:30	 50.99%	03:07:50
02:50:40	 50.89%	03:07:38
02:50:50	 50.85%	03:07:29
02:51:00	 50.82%	03:06:37
02:51:10	 50.75%	03:06:08
02:51:20	 50.71%	03:05:26
02:51:30	 50.65%	03:05:50
02:51:40	 50.61%	03:08:21
02:51:50	 50.57%	03:09:43
02:52:00	 50.50%	03:12:23
02:52:10	 50.46%	03:14:40
02:52:20	 50.40%	03:14:21
02:52:30	 50.36%	03:11:47
02:52:40	 50.32%	03:09:49
02:52:50	 50.27%	03:08:40
02:53:00	 50.22%	03:06:50
02:53:10	 50.17%	03:06:32
02:53:20	 50.11%	03:06:51
02:53:30	 50.70%	03:05:40
02:53:40	 50.20%	03:04:13
02:53:50	 49.96%	03:05:25
02:54:00	 49.92%	03:03:39
02:54:10	 49.85%	03:03:19
02:54:20	 49.78%	03:01:39
02:54:30	 49.75%	03:01:00
02:54:40	 49.68%	03:01:50
02:54:50	 49.64%	03:03:36
02:55:00	 49.60%	03:05:35
02:55:10	 49.57%	03:08:02
02:55:20	 49.53%	03:10:28
02:55:30	 49.45%	03:10:26
02:55:40	 49.39%	03:08:20
02:55:50	 49.35%	03:06:31
02:56:00	 49.29%	03:04:41
02:56:10	 49.25%	03:03:50
02:56:20	 49.21%	03:03:45
02:56:30	 49.15%	03:04:30
02:56:40	 49.11%	03:03:11
02:56:50	 49.60%	03:02:29
02:57:00	 49.00%	03:01:27
02:57:10	 48.95%	03:00:13
02:57:20	 48.89%	03:00:17
02:57:30	 48.82%	02:58:40
02:57:40	 48.78%	02:59:00
02:57:50	 48.72%	02:58:29
02:58:00	 48.68%	03:00:15
02:58:10	 48.64%	02:54:48
02:58:20	 48.57%	02:58:29
02:58:30	 48.53%	03:00:59
02:58:40	 48.50%	03:02:49
02:58:50	 48.43%	03:01:50
02:59:00	 48.39%	03:01:51
02:59:10	 48.34%	02:59:21
02:59:20	 48.28%	02:58:24
02:59:30	 48.22%	03:00:15
02:59:40	 48.17%	02:59:31
02:59:50	 48.13%	02:58:04
03:00:00	 48.90%	02:59:20
03:00:10	 48.30%	02:57:13
03:00:20	 47.99%	02:56:21
03:00:30	 47.92%	02:55:11
03:00:40	 47.86%	02:55:01
03:00:50	 47.82%	02:53:30
03:01:00	 47.78%	02:53:37
03:01:10	 47.71%	02:56:22
03:01:20	 47.67%	02:57:38
03:01:30	 47.61%	02:59:54
03:01:40	 47.57%	03:02:26
03:01:50	 47.53%	03:02:43
03:02:00	 47.47%	03:02:49
03:02:10	 47.42%	02:59:42
03:02:20	 47.36%	02:56:32
03:02:30	 47.31%	02:56:18
03:02:40	 47.27%	02:55:56
03:02:50	 47.21%	02:56:48
03:03:00	 47.17%	02:54:23
03:03:10	 47.13%	02:55:10
03:03:20	 47.60%	02:52:49
03:03:30	 47.00%	02:52:08
03:03:40	 46.96%	02:51:23
03:03:50	 46.89%	02:50:14
03:04:00	 46.85%	02:51:12
03:04:10	 46.79%	02:50:01
03:04:20	 46.74%	02:51:53
03:04:30	 46.70%	02:53:33
03:04:40	 46.64%	02:56:24
03:04:50	 46.60%	02:58:49
03:05:00	 46.57%	02:58:31
03:05:10	 46.50%	02:57:57
03:05:20	 46.46%	02:55:53
03:05:30	 46.40%	02:54:35
03:05:40	 46.35%	02:52:49
03:05:50	 46.31%	02:52:48
03:06:00	 46.24%	02:53:02
03:06:10	 46.20%	02:52:34
03:06:20	 46.15%	02:52:04
03:06:30	 46.10%	02:50:54
03:06:40	 46.30%	02:50:07
03:06:50	 46.00%	02:48:24
03:07:00	 45.93%	02:48:50
03:07:10	 45.89%	02:47:59
03:07:20	 45.85%	02:48:50
03:07:30	 45.77%	02:49:06
03:07:40	 45.72%	02:50:41
03:07:50	 45.68%	02:52:20
03:08:00	 45.64%	02:53:19
03:08:10	 45.60%	02:52:17
03:08:20	 45.53%	02:52:28
03:08:30	 45.47%	02:49:29
03:08:40	 45.43%	02:47:48
03:08:50	 45.38%	02:47:55
03:09:00	 45.34%	02:46:26
03:09:10	 45.29%	02:47:38
03:09:20	 45.21%	02:47:40
03:09:30	 45.17%	02:46:58
03:09:40	 45.14%	02:45:42
03:09:50	 45.70%	02:45:39
03:10:00	 45.30%	02:44:29
03:10:10	 44.96%	02:43:57
03:10:20	 44.90%	02:44:30
03:10:30	 44.86%	02:43:28
03:10:40	 44.81%	02:45:27
03:10:50	 44.77%	02:46:40
03:11:00	 44.71%	02:48:43
03:11:10	 44.65%	02:50:49
03:11:20	 44.61%	02:52:36
03:11:30	 44.57%	02:52:07
03:11:40	 44.52%	02:50:05
03:11:50	 44.47%	02:47:30
03:12:00	 44.42%	02:47:23
03:12:10	 44.38%	02:46:01
03:12:20	 44.32%	02:46:01
03:12:30	 44.27%	02:45:47
03:12:40	 44.21%	02:45:31
03:12:50	 44.17%	02:43:42
03:13:00	 44.10%	02:44:25
03:13:10	 44.40%	02:42:11
03:13:20	 44.00%	02:41:56
03:13:30	 43.93%	02:40:33
03:13:40	 43.89%	02:39:53
03:13:50	 43.84%	02:41:41
03:14:00	 43.79%	02:42:42
03:14:10	 43.75%	02:44:08
03:14:20	 43.70%	02:45:56
03:14:30	 43.65%	02:48:03
03:14:40	 43.61%	02:47:59
03:14:50	 43.56%	02:46:20
03:15:00	 43.50%	02:44:35
03:15:10	 43.45%	02:42:57
03:15:20	 43.39%	02:41:31
03:15:30	 43.35%	02:42:04
03:15:40	 43.28%	02:42:06
03:15:50	 43.25%	02:41:18
03:16:00	 43.21%	02:40:30
03:16:10	 43.11%	02:40:14
03:16:20	 43.70%	02:41:58
03:16:30	 43.30%	02:37:21
03:16:40	 42.97%	02:37:26
03:16:50	 42.93%	02:36:58
03:17:00	 42.88%	02:36:55
03:17:10	 42.84%	02:39:07
03:17:20	 42.79%	02:40:24
03:17:30	 42.72%	02:42:53
03:17:40	 42.68%	02:44:42
03:17:50	 42.64%	02:45:05
03:18:00	 42.57%	02:41:47
03:18:10	 42.53%	02:40:50
03:18:20	 42.49%	02:39:08
03:18:30	 42.42%	02:38:18
03:18:40	 42.39%	02:38:26
03:18:50	 42.32%	02:39:05
03:19:00	 42.28%	02:37:30
03:19:10	 42.24%	02:36:11
03:19:20	 42.17%	02:35:39
03:19:30	 42.11%	02:34:45
03:19:40	 42.70%	02:33:50
03:19:50	 42.20%	02:34:46
03:20:00	 41.95%	02:33:52
03:20:10	 41.90%	02:33:33
03:20:20	 41.85%	02:34:48
03:20:30	 41.81%	02:35:53
03:20:40	 41.77%	02:38:20
03:20:50	 41.72%	02:40:03
03:21:00	 41.68%	02:41:08
03:21:10	 41.63%	02:39:27
03:21:20	 41.56%	02:37:35
03:21:30	 41.52%	02:36:08
03:21:40	 41.46%	02:35:18
03:21:50	 41.42%	02:36:27
03:22:00	 41.38%	02:35:16
03:22:10	 41.29%	02:34:22
03:22:20	 41.25%	02:33:42
03:22:30	 41.21%	02:33:19
03:22:40	 41.14%	02:32:15
03:22:50	 41.10%	02:31:01
03:23:00	 41.40%	02:31:01
03:23:10	 40.99%	02:29:44
03:23:20	 40.95%	02:30:38
03:23:30	 40.89%	02:31:41
03:23:40	 40.85%	02:32:36
03:23:50	 40.79%	02:35:05
03:24:00	 40.74%	02:36:01
03:24:10	 40.70%	02:37:27
03:24:20	 40.64%	02:36:06
03:24:30	 40.60%	02:33:41
03:24:40	 40.56%	02:32:18
03:24:50	 40.50%	02:32:23
03:25:00	 40.43%	02:31:31
03:25:10	 40.39%	02:31:17
03:25:20	 40.32%	02:31:08
03:25:30	 40.28%	02:30:00
03:25:40	 40.25%	02:29:34
03:25:50	 40.18%	02:28:42
03:26:00	 40.13%	02:26:52
03:26:10	 40.90%	02:27:38
03:26:20	 40.20%	02:28:09
03:26:30	 39.97%	02:25:47
03:26:40	 39.92%	02:26:43
03:26:50	 39.85%	02:29:27
03:27:00	 39.84%	02:31:33
03:27:10	 39.78%	02:32:16
03:27:20	 39.74%	02:33:34
03:27:30	 39.70%	02:32:39
03:27:40	 39.63%	02:30:50
03:27:50	 39.59%	02:28:23
03:28:00	 39.53%	02:28:48
03:28:10	 39.46%	02:27:50
03:28:20	 39.42%	02:27:56
03:28:30	 39.36%	02:27:19
03:28:40	 39.31%	02:21:05
03:28:50	 39.27%	02:20:55
03:29:00	 39.20%	02:20:21
03:29:10	 39.14%	02:20:43
03:29:20	 39.10%	02:21:22
03:29:30	 39.30%	02:20:49
03:29:40	 38.97%	02:18:45
03:29:50	 38.93%	02:20:11
03:30:00	 38.89%	02:21:43
03:30:10	 38.82%	02:25:07
03:30:20	 38.78%	02:25:53
03:30:30	 38.72%	02:28:44
03:30:40	 38.68%	02:27:25
03:30:50	 38.64%	02:26:19
03:31:00	 38.59%	02:23:51
03:31:10	 38.54%	02:23:43
03:31:20	 38.49%	02:23:15
03:31:30	 38.43%	02:23:46
03:31:40	 38.39%	02:24:06
03:31:50	 38.32%	02:22:19
03:32:00	 38.28%	02:21:08
03:32:10	 38.21%	02:20:33
03:32:20	 38.17%	02:20:24
03:32:30	 38.11%	02:20:19
03:32:40	 38.70%	02:18:39
03:32:50	 38.00%	02:18:27
03:33:00	 37.95%	02:19:29
03:33:10	 37.92%	02:20:23
03:33:20	 37.86%	02:22:11
03:33:30	 37.81%	02:23:58
03:33:40	 37.77%	02:25:16
03:33:50	 37.72%	02:25:08
03:34:00	 37.65%	02:23:20
03:34:10	 37.60%	02:21:28
03:34:20	 37.56%	02:20:34
03:34:30	 37.52%	02:20:11
03:34:40	 37.46%	02:20:20
03:34:50	 37.42%	02:20:43
03:35:00	 37.38%	02:18:21
03:35:10	 37.28%	02:17:16
03:35:20	 37.25%	02:19:35
03:35:30	 37.18%	02:19:16
03:35:40	 37.13%	02:17:31
03:35:50	 37.90%	02:16:16
03:36:00	 37.40%	02:15:28
03:36:10	 36.99%	02:15:34
03:36:20	 36.95%	02:17:05
03:36:30	 36.88%	02:18:37
03:36:40	 36.84%	02:19:50
03:36:50	 36.79%	02:21:53
03:37:00	 36.74%	02:22:13
03:37:10	 36.70%	02:20:18
03:37:20	 36.64%	02:18:52
03:37:30	 36.57%	02:17:37
03:37:40	 36.53%	02:17:14
03:37:50	 36.49%	02:16:50
03:38:00	 36.42%	02:16:30
03:38:10	 36.39%	02:14:49
03:38:20	 36.32%	02:14:03
03:38:30	 36.28%	02:13:48
03:38:40	 36.22%	02:13:23
03:38:50	 36.17%	02:12:47
03:39:00	 36.10%	02:12:45
03:39:10	 36.60%	02:12:22
03:39:20	 36.00%	02:12:12
03:39:30	 35.96%	02:13:26
03:39:40	 35.92%	02:14:21
03:39:50	 35.88%	02:16:24
03:40:00	 35.84%	02:17:47
03:40:10	 35.78%	02:18:33
03:40:20	 35.72%	02:16:47
03:40:30	 35.67%	02:15:28
03:40:40	 35.60%	02:14:13
03:40:50	 35.57%	02:14:05
03:41:00	 35.50%	02:13:22
03:41:10	 35.45%	02:13:34
03:41:20	 35.40%	02:12:14
03:41:30	 35.36%	02:12:26
03:41:40	 35.29%	02:11:09
03:41:50	 35.25%	02:10:19
03:42:00	 35.20%	02:09:53
03:42:10	 35.14%	02:08:48
03:42:20	 35.10%	02:08:41
03:42:30	 35.60%	02:08:21
03:42:40	 35.00%	02:09:38
03:42:50	 34.95%	02:12:08
03:43:00	 34.89%	02:12:24
03:43:10	 34.85%	02:13:22
03:43:20	 34.81%	02:13:11
03:43:30	 34.75%	02:13:13
03:43:40	 34.71%	02:11:02
03:43:50	 34.64%	02:09:58
03:44:00	 34.59%	02:09:47
03:44:10	 34.53%	02:09:16
03:44:20	 34.47%	02:10:34
03:44:30	 34.42%	02:09:32
03:44:40	 34.38%	02:07:58
03:44:50	 34.32%	02:07:05
03:45:00	 34.28%	02:06:01
03:45:10	 34.24%	02:06:02
03:45:20	 34.17%	02:05:10
03:45:30	 34.10%	02:05:23
03:45:40	 34.70%	02:05:28
03:45:50	 34.00%	02:05:41
03:46:00	 33.96%	02:07:00
03:46:10	 33.92%	02:09:23
03:46:20	 33.86%	02:10:12
03:46:30	 33.82%	02:10:20
03:46:40	 33.75%	02:10:49
03:46:50	 33.71%	02:08:24
03:47:00	 33.67%	02:06:40
03:47:10	 33.61%	02:06:17
03:47:20	 33.56%	02:05:16
03:47:30	 33.52%	02:05:22
03:47:40	 33.46%	02:05:06
03:47:50	 33.39%	02:05:05
03:48:00	 33.35%	02:03:05
03:48:10	 33.28%	02:02:09
03:48:20	 33.25%	02:01:38
03:48:30	 33.21%	02:00:55
03:48:40	 33.13%	02:00:42
03:48:50	 33.90%	02:01:24
03:49:00	 33.40%	02:01:36
03:49:10	 32.97%	02:02:39
03:49:20	 32.93%	02:03:59
03:49:30	 32.88%	02:05:12
03:49:40	 32.84%	02:06:16
03:49:50	 32.79%	02:05:37
03:50:00	 32.74%	02:05:02
03:50:10	 32.70%	02:03:48
03:50:20	 32.65%	02:02:42
03:50:30	 32.59%	02:01:50
03:50:40	 32.53%	02:01:41
03:50:50	 32.49%	02:02:32
03:51:00	 32.42%	02:01:43
03:51:10	 32.36%	02:00:45
03:51:20	 32.32%	01:59:14
03:51:30	 32.27%	01:58:56
03:51:40	 32.21%	01:58:13
03:51:50	 32.15%	01:58:31
03:52:00	 32.10%	01:57:57
03:52:10	 32.60%	01:57:51
03:52:20	 32.00%	01:58:59
03:52:30	 31.96%	02:01:02
03:52:40	 31.92%	02:02:24
03:52:50	 31.85%	02:02:48
03:53:00	 31.80%	02:02:46
03:53:10	 31.76%	02:00:55
03:53:20	 31.71%	01:59:46
03:53:30	 31.67%	01:59:10
03:53:40	 31.60%	01:57:46
03:53:50	 31.57%	01:58:00
03:54:00	 31.53%	01:58:20
03:54:10	 31.44%	01:57:24
03:54:20	 31.37%	01:57:07
03:54:30	 31.33%	01:56:28
03:54:40	 31.28%	01:54:08
03:54:50	 31.23%	01:53:39
03:55:00	 31.17%	01:52:48
03:55:10	 31.12%	01:51:20
03:55:20	 31.70%	01:51:51
03:55:30	 31.30%	01:54:16
03:55:40	 30.96%	01:54:45
03:55:50	 30.92%	01:56:12
03:56:00	 30.89%	01:58:32
03:56:10	 30.82%	01:58:22
03:56:20	 30.78%	01:58:23
03:56:30	 30.73%	01:56:14
03:56:40	 30.67%	01:53:41
03:56:50	 30.60%	01:48:32
03:57:00	 30.55%	01:49:33
03:57:10	 30.50%	01:50:25
03:57:20	 30.46%	01:49:57
03:57:30	 30.39%	01:49:40
03:57:40	 30.33%	01:49:19
03:57:50	 30.28%	01:49:06
03:58:00	 30.23%	01:48:45
03:58:10	 30.17%	01:48:50
03:58:20	 30.12%	01:48:49
03:58:30	 30.80%	01:49:10
03:58:40	 30.30%	01:50:52
03:58:50	 29.98%	01:51:25
Batteries state of charge reached the minimum level. Terminating script.

# Script started at 18.12.2021 14:33:38 with 100% and expected runtime of 06:54:10.
# Script terminated at 18.12.2021 18:32:28 with 30% and expected runtime of 01:51:25.
Goodbye!
