### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	Lenovo-Yoga-530-oldBatt-Fedora_videoNoSound_-_1.txt
# minimum_soc	:	15
# maximum_soc	:	None
# cmd_start	:	None
# cmd_end	:	shutdown now
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
01:58:50	 32.70%	01:11:15
01:59:00	 32.00%	01:11:28
01:59:10	 31.91%	01:09:37
01:59:20	 31.82%	01:09:03
01:59:30	 31.69%	01:10:02
01:59:40	 31.58%	01:09:13
01:59:50	 31.53%	01:08:59
02:00:00	 31.42%	01:08:12
02:00:10	 31.33%	01:08:21
02:00:20	 31.23%	01:10:18
02:00:30	 31.17%	01:12:15
02:00:40	 31.70%	01:13:36
02:00:50	 30.98%	01:14:41
02:01:00	 30.89%	01:15:06
02:01:10	 30.78%	01:13:33
02:01:20	 30.69%	01:10:37
02:01:30	 30.60%	01:08:31
02:01:40	 30.50%	01:08:02
02:01:50	 30.41%	01:08:00
02:02:00	 30.30%	01:08:26
02:02:10	 30.25%	01:09:25
02:02:20	 30.14%	01:07:28
02:02:30	 30.50%	01:06:16
02:02:40	 29.96%	01:06:34
02:02:50	 29.82%	01:06:04
02:03:00	 29.73%	01:05:27
02:03:10	 29.64%	01:05:11
02:03:20	 29.57%	01:05:46
02:03:30	 29.48%	01:05:05
02:03:40	 29.35%	01:07:47
02:03:50	 29.28%	01:08:32
02:04:00	 29.19%	01:10:53
02:04:10	 29.12%	01:11:32
02:04:20	 29.30%	01:10:27
02:04:30	 28.92%	01:07:11
02:04:40	 28.83%	01:05:11
02:04:50	 28.73%	01:04:34
02:05:00	 28.64%	01:04:18
02:05:10	 28.55%	01:03:09
02:05:20	 28.44%	01:03:38
02:05:30	 28.35%	01:03:12
02:05:40	 28.26%	01:01:39
02:05:50	 28.12%	01:01:21
02:06:00	 28.30%	01:01:03
02:06:10	 27.94%	01:00:27
02:06:20	 27.83%	01:00:28
02:06:30	 27.75%	01:01:42
02:06:40	 27.64%	01:00:42
02:06:50	 27.58%	01:03:17
02:07:00	 27.48%	01:03:48
02:07:10	 27.39%	01:05:01
02:07:20	 27.30%	01:06:05
02:07:30	 27.23%	01:05:14
02:07:40	 27.14%	01:02:44
02:07:50	 27.10%	01:00:33
02:08:00	 26.91%	00:59:15
02:08:10	 26.82%	00:59:42
02:08:20	 26.71%	00:59:59
02:08:30	 26.62%	00:58:40
02:08:40	 26.53%	00:58:58
02:08:50	 26.42%	00:58:26
02:09:00	 26.33%	00:58:22
02:09:10	 26.23%	00:57:30
02:09:20	 26.14%	00:57:20
02:09:30	 26.50%	00:57:03
02:09:40	 25.94%	00:57:49
02:09:50	 25.85%	00:56:50
02:10:00	 25.76%	00:58:52
02:10:10	 25.66%	00:59:32
02:10:20	 25.57%	01:01:24
02:10:30	 25.46%	01:00:26
02:10:40	 25.37%	01:00:47
02:10:50	 25.28%	00:58:05
02:11:00	 25.17%	00:56:59
02:11:10	 25.80%	00:55:33
02:11:20	 24.98%	00:55:45
02:11:30	 24.89%	00:56:06
02:11:40	 24.76%	00:56:18
02:11:50	 24.67%	00:55:39
02:12:00	 24.57%	00:54:44
02:12:10	 24.48%	00:54:35
02:12:20	 24.37%	00:52:59
02:12:30	 24.26%	00:53:06
02:12:40	 24.19%	00:53:09
02:12:50	 24.80%	00:53:26
02:13:00	 24.00%	00:52:53
02:13:10	 23.89%	00:54:34
02:13:20	 23.80%	00:55:07
02:13:30	 23.71%	00:56:52
02:13:40	 23.60%	00:57:15
02:13:50	 23.51%	00:56:56
02:14:00	 23.42%	00:55:17
02:14:10	 23.32%	00:52:49
02:14:20	 23.19%	00:51:19
02:14:30	 23.10%	00:51:41
02:14:40	 22.96%	00:51:05
02:14:50	 22.87%	00:52:05
02:15:00	 22.78%	00:51:40
02:15:10	 22.69%	00:50:26
02:15:20	 22.58%	00:49:58
02:15:30	 22.48%	00:49:05
02:15:40	 22.35%	00:49:13
02:15:50	 22.26%	00:48:51
02:16:00	 22.17%	00:49:22
02:16:10	 22.70%	00:48:33
02:16:20	 21.98%	00:49:39
02:16:30	 21.87%	00:50:58
02:16:40	 21.78%	00:52:06
02:16:50	 21.69%	00:52:48
02:17:00	 21.60%	00:52:47
02:17:10	 21.50%	00:50:48
02:17:20	 21.39%	00:48:41
02:17:30	 21.30%	00:47:58
02:17:40	 21.21%	00:47:25
02:17:50	 21.12%	00:47:09
02:18:00	 21.10%	00:47:47
02:18:10	 20.92%	00:47:38
02:18:20	 20.82%	00:46:45
02:18:30	 20.69%	00:45:53
02:18:40	 20.57%	00:45:12
02:18:50	 20.46%	00:45:07
02:19:00	 20.37%	00:44:48
02:19:10	 20.28%	00:43:58
02:19:20	 20.19%	00:44:07
02:19:30	 20.50%	00:44:41
02:19:40	 19.96%	00:45:45
02:19:50	 19.87%	00:46:31
02:20:00	 19.76%	00:47:17
02:20:10	 19.67%	00:47:19
02:20:20	 19.57%	00:46:07
02:20:30	 19.48%	00:44:43
02:20:40	 19.37%	00:43:02
02:20:50	 19.26%	00:42:41
02:21:00	 19.12%	00:42:12
02:21:10	 19.30%	00:42:30
02:21:20	 18.94%	00:43:05
02:21:30	 18.83%	00:42:19
02:21:40	 18.73%	00:41:34
02:21:50	 18.64%	00:41:19
02:22:00	 18.51%	00:40:29
02:22:10	 18.42%	00:40:25
02:22:20	 18.32%	00:40:06
02:22:30	 18.23%	00:40:11
02:22:40	 18.14%	00:40:16
02:22:50	 18.30%	00:41:24
02:23:00	 17.94%	00:41:44
02:23:10	 17.85%	00:42:11
02:23:20	 17.75%	00:42:37
02:23:30	 17.64%	00:41:36
02:23:40	 17.55%	00:39:59
02:23:50	 17.46%	00:38:54
02:24:00	 17.32%	00:36:50
02:24:10	 17.21%	00:35:49
02:24:20	 17.10%	00:36:35
02:24:30	 17.10%	00:37:46
02:24:40	 16.92%	00:37:20
02:24:50	 16.82%	00:36:52
02:25:00	 16.73%	00:36:46
02:25:10	 16.62%	00:36:11
02:25:20	 16.53%	00:36:08
02:25:30	 16.44%	00:35:55
02:25:40	 16.33%	00:36:40
02:25:50	 16.23%	00:36:01
02:26:00	 16.14%	00:37:12
02:26:10	 16.50%	00:37:28
02:26:20	 15.99%	00:37:51
02:26:30	 15.89%	00:38:10
02:26:40	 15.80%	00:37:38
02:26:50	 15.69%	00:36:37
02:27:00	 15.57%	00:35:29
02:27:10	 15.43%	00:33:46
02:27:20	 15.34%	00:34:06
02:27:30	 15.25%	00:34:05
02:27:40	 15.16%	00:34:26
02:27:50	 15.60%	00:33:47
02:28:00	 14.96%	00:33:04
Batteries state of charge reached the minimum level. Terminating script.

# Script started at 15.12.2021 08:08:23 with 100% and expected runtime of 03:33:46.
# Script terminated at 15.12.2021 10:36:23 with 15% and expected runtime of 00:33:04.
Goodbye!
